reason,machine,breakTime,nextBreak
Heat check,52M,06-02-2020 11:50:57,06-02-2020 11:52:08
Heat check,52M,06-02-2020 11:52:08,06-02-2020 12:39:56
Heat check,52M,06-02-2020 12:39:56,06-02-2020 14:41:46
Heat check,52M,06-02-2020 14:41:46,06-02-2020 15:02:54
Machine Breakdown,52M,06-02-2020 15:02:54,06-02-2020 15:13:18
Machine Breakdown,52M,06-02-2020 15:13:18,06-02-2020 15:23:47
Heat check,52M,06-02-2020 15:23:47,06-02-2020 17:38:14
Heat check,52M,06-02-2020 17:38:14,06-02-2020 19:13:20
Machine Breakdown,52M,06-02-2020 19:13:20,06-02-2020 20:34:45
Machine Breakdown,52M,06-02-2020 20:34:45,06-02-2020 21:04:18
Heat check,52M,06-02-2020 21:04:18,06-02-2020 21:37:07
Heat check,52M,06-02-2020 21:37:07,07-02-2020 06:02:09
Machine Breakdown,52M,07-02-2020 06:02:09,07-02-2020 06:02:26
Machine Breakdown,52M,07-02-2020 06:02:26,07-02-2020 06:11:15
Machine Breakdown,52M,07-02-2020 06:11:15,07-02-2020 07:11:34
Heat check,52M,07-02-2020 07:11:34,07-02-2020 07:21:00
Heat check,52M,07-02-2020 07:21:00,07-02-2020 07:22:40
Machine Breakdown,52M,07-02-2020 07:22:40,07-02-2020 09:12:03
Heat check,52M,07-02-2020 09:12:03,07-02-2020 10:13:25
Machine Breakdown,52M,07-02-2020 10:13:25,07-02-2020 10:13:43
Machine Breakdown,52M,07-02-2020 10:13:43,07-02-2020 10:50:50
Heat check,52M,07-02-2020 10:50:50,07-02-2020 11:36:38
Machine Breakdown,52M,07-02-2020 11:36:38,07-02-2020 12:06:57
Machine Breakdown,52M,07-02-2020 12:06:57,07-02-2020 14:42:17
Heat check,52M,07-02-2020 14:42:17,07-02-2020 14:43:53
Machine Breakdown,52M,07-02-2020 14:43:53,07-02-2020 14:57:57
Heat check,52M,07-02-2020 14:57:57,07-02-2020 15:01:19
Heat check,52M,07-02-2020 15:01:19,07-02-2020 15:31:28
Machine Breakdown,52M,07-02-2020 15:31:28,07-02-2020 15:40:09
Heat check,52M,07-02-2020 15:40:09,07-02-2020 15:42:30
Heat check,52M,07-02-2020 15:42:30,07-02-2020 16:21:09
Machine Breakdown,52M,07-02-2020 16:21:09,07-02-2020 16:59:24
Heat check,52M,07-02-2020 16:59:24,07-02-2020 17:26:55
Heat check,52M,07-02-2020 17:26:55,07-02-2020 19:36:20
Machine Breakdown,52M,07-02-2020 19:36:20,07-02-2020 20:31:10
Heat check,52M,07-02-2020 20:31:10,10-02-2020 06:13:20
Machine Breakdown,52M,10-02-2020 06:13:20,10-02-2020 06:14:06
Machine Breakdown,52M,10-02-2020 06:14:06,10-02-2020 06:25:12
Machine Breakdown,52M,10-02-2020 06:25:12,10-02-2020 06:28:06
Machine Breakdown,52M,10-02-2020 06:28:06,10-02-2020 06:51:01
Machine Breakdown,52M,10-02-2020 06:51:01,10-02-2020 07:06:09
Heat check,52M,10-02-2020 07:06:09,10-02-2020 07:16:53
Heat check,52M,10-02-2020 07:16:53,10-02-2020 08:27:10
Heat check,52M,10-02-2020 08:27:10,10-02-2020 09:28:24
Heat check,52M,10-02-2020 09:28:24,10-02-2020 12:15:51
Heat check,52M,10-02-2020 12:15:51,10-02-2020 12:49:23
Machine Breakdown,52M,10-02-2020 12:49:23,10-02-2020 12:49:56
Machine Breakdown,52M,10-02-2020 12:49:56,10-02-2020 14:17:19
Heat check,52M,10-02-2020 14:17:19,10-02-2020 14:27:07
Heat check,52M,10-02-2020 14:27:07,10-02-2020 14:31:16
Machine Breakdown,52M,10-02-2020 14:31:16,10-02-2020 15:16:31
Heat check,52M,10-02-2020 15:16:31,10-02-2020 15:21:32
Machine Breakdown,52M,10-02-2020 15:21:32,10-02-2020 16:15:10
Heat check,52M,10-02-2020 16:15:10,10-02-2020 16:18:52
Heat check,52M,10-02-2020 16:18:52,10-02-2020 17:44:40
Machine Breakdown,52M,10-02-2020 17:44:40,10-02-2020 17:44:46
Machine Breakdown,52M,10-02-2020 17:44:46,10-02-2020 18:21:23
Heat check,52M,10-02-2020 18:21:23,10-02-2020 18:56:27
Heat check,52M,10-02-2020 18:56:27,10-02-2020 19:20:30
Heat check,52M,10-02-2020 19:20:30,10-02-2020 19:28:20
Heat check,52M,10-02-2020 19:28:20,10-02-2020 19:49:20
Machine Breakdown,52M,10-02-2020 19:49:20,10-02-2020 21:30:59
Machine Breakdown,52M,10-02-2020 21:30:59,10-02-2020 21:31:09
Machine Breakdown,52M,10-02-2020 21:31:09,11-02-2020 06:52:58
Heat check,52M,11-02-2020 06:52:58,11-02-2020 07:00:21
Machine Breakdown,52M,11-02-2020 07:00:21,11-02-2020 07:00:34
Machine Breakdown,52M,11-02-2020 07:00:34,11-02-2020 07:23:34
Heat check,52M,11-02-2020 07:23:34,11-02-2020 07:26:52
Heat check,52M,11-02-2020 07:26:52,11-02-2020 07:36:55
Machine Breakdown,52M,11-02-2020 07:36:55,11-02-2020 07:37:08
Machine Breakdown,52M,11-02-2020 07:37:08,11-02-2020 09:02:36
Heat check,52M,11-02-2020 09:02:36,11-02-2020 09:14:33
Machine Breakdown,52M,11-02-2020 09:14:33,11-02-2020 10:13:02
Heat check,53M,11-02-2020 10:13:02,11-02-2020 10:23:04
Machine Breakdown,53M,11-02-2020 10:23:04,11-02-2020 12:02:55
Heat check,53M,11-02-2020 12:02:55,11-02-2020 12:51:30
Heat check,53M,11-02-2020 12:51:30,11-02-2020 14:46:57
Heat check,53M,11-02-2020 14:46:57,11-02-2020 14:53:48
Heat check,53M,11-02-2020 14:53:48,11-02-2020 15:21:15
Heat check,53M,11-02-2020 15:21:15,11-02-2020 17:28:32
Heat check,53M,11-02-2020 17:28:32,11-02-2020 17:55:46
Heat check,53M,11-02-2020 17:55:46,11-02-2020 17:58:23
Heat check,53M,11-02-2020 17:58:23,11-02-2020 18:04:11
Machine Breakdown,53M,11-02-2020 18:04:11,11-02-2020 18:25:14
Machine Breakdown,53M,11-02-2020 18:25:14,11-02-2020 19:58:09
Machine Breakdown,53M,11-02-2020 19:58:09,11-02-2020 21:00:01
Heat check,53M,11-02-2020 21:00:01,12-02-2020 06:05:47
Machine Breakdown,53M,12-02-2020 06:05:47,12-02-2020 06:05:57
Machine Breakdown,53M,12-02-2020 06:05:57,12-02-2020 06:08:19
Heat check,53M,12-02-2020 06:08:19,12-02-2020 06:22:44
Heat check,53M,12-02-2020 06:22:44,12-02-2020 06:33:39
Heat check,53M,12-02-2020 06:33:39,12-02-2020 07:00:06
Heat check,53M,12-02-2020 07:00:06,12-02-2020 07:16:35
Heat check,53M,12-02-2020 07:16:35,12-02-2020 09:05:36
Heat check,53M,12-02-2020 09:05:36,12-02-2020 09:12:56
Heat check,53M,12-02-2020 09:12:56,12-02-2020 09:44:05
Machine Breakdown,53M,12-02-2020 09:44:05,12-02-2020 10:01:53
Heat check,53M,12-02-2020 10:01:53,12-02-2020 11:52:10
Machine Breakdown,53M,12-02-2020 11:52:10,12-02-2020 11:52:34
Machine Breakdown,53M,12-02-2020 11:52:34,12-02-2020 12:10:00
Machine Breakdown,53M,12-02-2020 12:10:00,12-02-2020 12:22:22
Heat check,53M,12-02-2020 12:22:22,12-02-2020 12:53:30
Machine Breakdown,53M,12-02-2020 12:53:30,12-02-2020 13:46:09
Heat check,53M,12-02-2020 13:46:09,12-02-2020 15:02:44
Heat check,53M,12-02-2020 15:02:44,12-02-2020 15:45:42
Machine Breakdown,53M,12-02-2020 15:45:42,12-02-2020 17:15:49
Machine Breakdown,53M,12-02-2020 17:15:49,12-02-2020 17:23:51
Heat check,53M,12-02-2020 17:23:51,12-02-2020 18:36:03
Heat check,53M,12-02-2020 18:36:03,12-02-2020 18:37:58
Machine Breakdown,53M,12-02-2020 18:37:58,13-02-2020 05:53:26
Machine Breakdown,53M,13-02-2020 05:53:26,13-02-2020 07:31:56
Heat check,53M,13-02-2020 07:31:56,13-02-2020 08:52:52
Machine Breakdown,53M,13-02-2020 08:52:52,13-02-2020 08:56:41
Heat check,53M,13-02-2020 08:56:41,13-02-2020 09:00:02
Heat check,53M,13-02-2020 09:00:02,13-02-2020 09:26:19
Heat check,53M,13-02-2020 09:26:19,13-02-2020 10:33:04
Heat check,53M,13-02-2020 10:33:04,13-02-2020 12:34:17
Heat check,53M,13-02-2020 12:34:17,13-02-2020 13:05:46
Machine Breakdown,53M,13-02-2020 13:05:46,13-02-2020 13:05:52
Machine Breakdown,53M,13-02-2020 13:05:52,13-02-2020 13:10:37
Heat check,53M,13-02-2020 13:10:37,13-02-2020 15:10:36
Machine Breakdown,53M,13-02-2020 15:10:36,13-02-2020 15:26:10
Heat check,53M,13-02-2020 15:26:10,13-02-2020 15:29:57
Heat check,53M,13-02-2020 15:29:57,13-02-2020 15:38:02
Heat check,53M,13-02-2020 15:38:02,13-02-2020 17:34:46
Heat check,53M,13-02-2020 17:34:46,13-02-2020 17:46:13
Heat check,53M,13-02-2020 17:46:13,13-02-2020 17:47:39
Heat check,53M,13-02-2020 17:47:39,13-02-2020 17:55:43
Heat check,53M,13-02-2020 17:55:43,13-02-2020 18:25:34
Machine Breakdown,53M,13-02-2020 18:25:34,13-02-2020 18:48:20
Heat check,53M,13-02-2020 18:48:20,13-02-2020 18:56:41
Heat check,53M,13-02-2020 18:56:41,13-02-2020 21:38:09
Machine Breakdown,53M,13-02-2020 21:38:09,14-02-2020 07:01:22
Heat check,53M,14-02-2020 07:01:22,14-02-2020 07:03:37
Heat check,53M,14-02-2020 07:03:37,14-02-2020 07:13:11
Heat check,53M,14-02-2020 07:13:11,14-02-2020 07:18:35
Heat check,53M,14-02-2020 07:18:35,14-02-2020 09:24:02
Machine Breakdown,53M,14-02-2020 09:24:02,14-02-2020 09:42:03
Heat check,53M,14-02-2020 09:42:03,14-02-2020 09:55:16
Heat check,53M,14-02-2020 09:55:16,14-02-2020 10:00:17
Machine Breakdown,53M,14-02-2020 10:00:17,14-02-2020 10:00:26
Machine Breakdown,53M,14-02-2020 10:00:26,14-02-2020 10:29:58
Heat check,53M,14-02-2020 10:29:58,14-02-2020 12:18:09
Heat check,53M,14-02-2020 12:18:09,14-02-2020 12:22:27
Heat check,53M,14-02-2020 12:22:27,14-02-2020 15:06:14
Heat check,53M,14-02-2020 15:06:14,14-02-2020 15:33:41
Heat check,53M,14-02-2020 15:33:41,14-02-2020 15:51:18
Overheat,53M,14-02-2020 15:51:18,14-02-2020 16:21:01
Heat check,53M,14-02-2020 16:21:01,15-02-2020 05:57:00
Machine Breakdown,53M,15-02-2020 05:57:00,15-02-2020 05:58:11
Machine Breakdown,53M,15-02-2020 05:58:11,15-02-2020 06:11:27
Machine Breakdown,53M,15-02-2020 06:11:27,15-02-2020 06:31:00
Machine Breakdown,53M,15-02-2020 06:31:00,15-02-2020 06:44:38
Heat check,53M,15-02-2020 06:44:38,15-02-2020 07:01:50
Machine Breakdown,54M,17-02-2020 06:07:14,17-02-2020 06:15:54
Overheat,54M,17-02-2020 06:15:54,17-02-2020 06:22:59
Machine Breakdown,54M,17-02-2020 06:22:59,17-02-2020 07:05:58
Machine Breakdown,54M,17-02-2020 07:05:58,17-02-2020 09:16:13
Heat check,54M,17-02-2020 09:16:13,17-02-2020 10:08:29
Heat check,54M,17-02-2020 10:08:29,17-02-2020 10:52:39
Machine Breakdown,54M,17-02-2020 10:52:39,17-02-2020 10:53:48
Heat check,54M,17-02-2020 10:53:48,17-02-2020 11:37:47
Heat check,54M,17-02-2020 11:37:47,17-02-2020 12:29:30
Overheat,54M,17-02-2020 12:29:30,17-02-2020 12:36:06
Machine Breakdown,54M,17-02-2020 12:36:06,17-02-2020 15:07:38
Heat check,54M,17-02-2020 15:07:38,17-02-2020 15:33:40
Heat check,54M,17-02-2020 15:33:40,17-02-2020 15:51:27
Machine Breakdown,54M,17-02-2020 15:51:27,17-02-2020 16:10:47
Machine Breakdown,54M,17-02-2020 16:10:47,17-02-2020 18:28:35
Machine Breakdown,54M,17-02-2020 18:28:35,17-02-2020 18:38:37
Machine Breakdown,54M,17-02-2020 18:38:37,17-02-2020 18:48:32
Machine Breakdown,54M,17-02-2020 18:48:32,17-02-2020 19:50:41
Heat check,54M,17-02-2020 19:50:41,18-02-2020 06:30:25
Machine Breakdown,54M,18-02-2020 06:30:25,18-02-2020 06:34:06
Machine Breakdown,54M,18-02-2020 06:34:06,18-02-2020 06:35:54
Machine Breakdown,54M,18-02-2020 06:35:54,18-02-2020 08:25:33
Heat check,54M,18-02-2020 08:25:33,18-02-2020 08:29:06
Heat check,54M,18-02-2020 08:29:06,18-02-2020 08:33:08
Machine Breakdown,54M,18-02-2020 08:33:08,18-02-2020 08:33:19
Machine Breakdown,54M,18-02-2020 08:33:19,18-02-2020 08:47:50
Heat check,54M,18-02-2020 08:47:50,18-02-2020 10:45:36
Heat check,54M,18-02-2020 10:45:36,18-02-2020 11:36:28
Heat check,54M,18-02-2020 11:36:28,18-02-2020 12:02:37
Machine Breakdown,54M,18-02-2020 12:02:37,18-02-2020 14:24:01
Overheat,54M,18-02-2020 14:24:01,18-02-2020 15:15:53
Heat check,54M,18-02-2020 15:15:53,18-02-2020 15:22:49
Heat check,54M,18-02-2020 15:22:49,18-02-2020 15:34:58
Heat check,54M,18-02-2020 15:34:58,18-02-2020 16:03:39
Machine Breakdown,54M,18-02-2020 16:03:39,18-02-2020 16:09:13
Machine Breakdown,54M,18-02-2020 16:09:13,18-02-2020 16:44:38
Heat check,54M,18-02-2020 16:44:38,18-02-2020 17:23:44
Heat check,54M,18-02-2020 17:23:44,18-02-2020 18:25:30
Heat check,54M,18-02-2020 18:25:30,18-02-2020 18:39:31
Machine Breakdown,54M,18-02-2020 18:39:31,18-02-2020 18:44:54
Heat check,54M,18-02-2020 18:44:54,18-02-2020 19:23:22
Heat check,54M,18-02-2020 19:23:22,18-02-2020 19:36:30
Machine Breakdown,54M,18-02-2020 19:36:30,18-02-2020 21:17:38
Machine Breakdown,54M,18-02-2020 21:17:38,19-02-2020 06:17:37
Machine Breakdown,54M,19-02-2020 06:17:37,19-02-2020 06:17:50
Machine Breakdown,54M,19-02-2020 06:17:50,19-02-2020 06:51:45
Heat check,54M,19-02-2020 06:51:45,19-02-2020 07:05:59
Heat check,54M,19-02-2020 07:05:59,19-02-2020 08:38:27
Heat check,54M,19-02-2020 08:38:27,19-02-2020 08:54:03
Heat check,54M,19-02-2020 08:54:03,19-02-2020 09:12:19
Machine Breakdown,54M,19-02-2020 09:12:19,19-02-2020 09:13:05
Heat check,54M,19-02-2020 09:13:05,19-02-2020 09:43:37
Machine Breakdown,54M,19-02-2020 09:43:37,19-02-2020 09:50:31
Machine Breakdown,54M,19-02-2020 09:50:31,19-02-2020 10:08:53
Machine Breakdown,54M,19-02-2020 10:08:53,19-02-2020 10:25:10
Heat check,54M,19-02-2020 10:25:10,19-02-2020 12:11:00
Heat check,54M,19-02-2020 12:11:00,19-02-2020 12:11:21
Heat check,54M,19-02-2020 12:11:21,19-02-2020 12:19:13
Heat check,54M,19-02-2020 12:19:13,19-02-2020 12:36:00
Machine Breakdown,54M,19-02-2020 12:36:00,19-02-2020 15:00:59
Heat check,54M,19-02-2020 15:00:59,19-02-2020 15:10:05
Heat check,54M,19-02-2020 15:10:05,19-02-2020 15:54:18
Overheat,54M,19-02-2020 15:54:18,19-02-2020 15:54:50
Heat check,54M,19-02-2020 15:54:50,19-02-2020 18:08:37
Machine Breakdown,54M,19-02-2020 18:08:37,19-02-2020 18:33:02
Heat check,54M,19-02-2020 18:33:02,19-02-2020 18:39:01
Heat check,54M,19-02-2020 18:39:01,20-02-2020 06:05:10
Machine Breakdown,54M,20-02-2020 06:05:10,20-02-2020 06:47:45
Heat check,54M,20-02-2020 06:47:45,20-02-2020 06:57:12
Heat check,54M,20-02-2020 06:57:12,20-02-2020 07:07:22
Heat check,54M,20-02-2020 07:07:22,20-02-2020 07:21:35
Heat check,54M,20-02-2020 07:21:35,20-02-2020 08:17:34
Heat check,54M,20-02-2020 08:17:34,20-02-2020 08:18:41
Machine Breakdown,54M,20-02-2020 08:18:41,20-02-2020 08:45:54
Heat check,54M,20-02-2020 08:45:54,20-02-2020 09:37:31
Heat check,55M,20-02-2020 09:37:31,20-02-2020 11:59:25
Machine Breakdown,55M,20-02-2020 11:59:25,20-02-2020 13:52:32
Machine Breakdown,55M,20-02-2020 13:52:32,20-02-2020 14:32:50
Heat check,55M,20-02-2020 14:32:50,20-02-2020 14:35:41
Heat check,55M,20-02-2020 14:35:41,20-02-2020 15:03:27
Heat check,55M,20-02-2020 15:03:27,20-02-2020 15:16:12
Heat check,55M,20-02-2020 15:16:12,20-02-2020 16:00:53
Heat check,55M,20-02-2020 16:00:53,20-02-2020 17:51:34
Machine Breakdown,55M,20-02-2020 17:51:34,20-02-2020 18:44:21
Heat check,55M,20-02-2020 18:44:21,20-02-2020 20:48:44
Machine Breakdown,55M,20-02-2020 20:48:44,20-02-2020 21:12:30
Overheat,55M,20-02-2020 21:12:30,21-02-2020 05:55:36
Machine Breakdown,55M,21-02-2020 05:55:36,21-02-2020 05:55:47
Machine Breakdown,55M,21-02-2020 05:55:47,21-02-2020 06:16:04
Machine Breakdown,55M,21-02-2020 06:16:04,21-02-2020 06:20:58
Heat check,55M,21-02-2020 06:20:58,21-02-2020 06:22:31
Heat check,55M,21-02-2020 06:22:31,21-02-2020 06:49:37
Heat check,55M,21-02-2020 06:49:37,21-02-2020 06:58:45
Heat check,55M,21-02-2020 06:58:45,21-02-2020 07:02:03
Machine Breakdown,55M,21-02-2020 07:02:03,21-02-2020 07:11:59
Heat check,55M,21-02-2020 07:11:59,21-02-2020 07:16:43
Machine Breakdown,55M,21-02-2020 07:16:43,21-02-2020 08:09:08
Machine Breakdown,55M,21-02-2020 08:09:08,21-02-2020 08:53:59
Machine Breakdown,55M,21-02-2020 08:53:59,21-02-2020 09:53:50
Machine Breakdown,55M,21-02-2020 09:53:50,21-02-2020 10:52:48
Heat check,55M,21-02-2020 10:52:48,21-02-2020 11:27:06
Machine Breakdown,55M,21-02-2020 11:27:06,21-02-2020 12:03:11
Heat check,55M,21-02-2020 12:03:11,21-02-2020 12:12:23
Machine Breakdown,55M,21-02-2020 12:12:23,21-02-2020 13:40:48
Machine Breakdown,55M,21-02-2020 13:40:48,21-02-2020 14:17:51
Machine Breakdown,55M,21-02-2020 14:17:51,21-02-2020 14:31:31
Machine Breakdown,55M,21-02-2020 14:31:31,21-02-2020 14:36:20
Heat check,55M,21-02-2020 14:36:20,21-02-2020 14:42:08
Machine Breakdown,55M,21-02-2020 14:42:08,21-02-2020 14:43:37
Heat check,55M,21-02-2020 14:43:37,21-02-2020 15:11:41
Machine Breakdown,55M,21-02-2020 15:11:41,21-02-2020 15:23:59
Heat check,55M,21-02-2020 15:23:59,21-02-2020 15:55:27
Heat check,55M,21-02-2020 15:55:27,21-02-2020 18:30:10
Heat check,55M,21-02-2020 18:30:10,21-02-2020 18:46:34
Heat check,55M,21-02-2020 18:46:34,21-02-2020 19:00:08
Machine Breakdown,55M,21-02-2020 19:00:08,21-02-2020 19:23:48
Machine Breakdown,55M,21-02-2020 19:23:48,21-02-2020 20:03:19
Machine Breakdown,55M,21-02-2020 20:03:19,21-02-2020 21:40:59
Heat check,55M,21-02-2020 21:40:59,22-02-2020 06:27:08
Heat check,55M,22-02-2020 06:27:08,22-02-2020 06:35:40
Machine Breakdown,55M,22-02-2020 06:35:40,22-02-2020 07:08:11
Heat check,55M,22-02-2020 07:08:11,22-02-2020 07:16:16
Heat check,55M,22-02-2020 07:16:16,22-02-2020 07:17:47
Heat check,55M,22-02-2020 07:17:47,22-02-2020 07:25:46
Heat check,55M,22-02-2020 07:25:46,22-02-2020 08:22:17
Machine Breakdown,55M,22-02-2020 08:22:17,22-02-2020 08:55:23
Heat check,55M,22-02-2020 08:55:23,22-02-2020 09:04:53
Overheat,55M,22-02-2020 09:04:53,22-02-2020 09:11:56
Heat check,55M,22-02-2020 09:11:56,22-02-2020 09:23:06
Machine Breakdown,55M,22-02-2020 09:23:06,22-02-2020 12:44:19
Machine Breakdown,55M,22-02-2020 12:44:19,22-02-2020 12:44:42
Machine Breakdown,55M,22-02-2020 12:44:42,22-02-2020 13:40:44
Overheat,55M,22-02-2020 13:40:44,22-02-2020 14:33:40
Machine Breakdown,55M,22-02-2020 14:33:40,22-02-2020 14:37:06
Heat check,55M,22-02-2020 14:37:06,22-02-2020 15:08:13
Heat check,55M,22-02-2020 15:08:13,22-02-2020 15:14:55
Machine Breakdown,55M,22-02-2020 15:14:55,22-02-2020 15:59:28
Machine Breakdown,55M,22-02-2020 15:59:28,22-02-2020 16:14:36
Heat check,55M,22-02-2020 16:14:36,22-02-2020 16:47:49
Machine Breakdown,55M,22-02-2020 16:47:49,22-02-2020 17:29:31
Heat check,55M,22-02-2020 17:29:31,22-02-2020 17:34:59
Machine Breakdown,55M,22-02-2020 17:34:59,22-02-2020 18:02:27
Heat check,55M,22-02-2020 18:02:27,22-02-2020 18:44:00
Heat check,55M,22-02-2020 18:44:00,22-02-2020 18:47:00
Heat check,55M,22-02-2020 18:47:00,22-02-2020 18:52:06
Machine Breakdown,55M,22-02-2020 18:52:06,22-02-2020 19:12:23
Heat check,55M,22-02-2020 19:12:23,22-02-2020 19:13:12
Machine Breakdown,55M,22-02-2020 19:13:12,22-02-2020 19:15:18
Machine Breakdown,55M,22-02-2020 19:15:18,22-02-2020 19:16:33
Machine Breakdown,55M,22-02-2020 19:16:33,22-02-2020 19:24:14
Heat check,55M,22-02-2020 19:24:14,22-02-2020 19:45:40
Machine Breakdown,55M,22-02-2020 19:45:40,22-02-2020 21:05:51
Heat check,55M,22-02-2020 21:05:51,22-02-2020 21:06:23
Machine Breakdown,55M,22-02-2020 21:06:23,22-02-2020 21:14:26
Heat check,55M,22-02-2020 21:14:26,24-02-2020 06:07:01
Machine Breakdown,55M,24-02-2020 06:07:01,24-02-2020 06:24:20
Machine Breakdown,55M,24-02-2020 06:24:20,24-02-2020 06:25:55
Heat check,56M,24-02-2020 12:12:50,24-02-2020 12:17:46
Heat check,56M,24-02-2020 12:17:46,24-02-2020 14:28:26
Heat check,56M,24-02-2020 14:28:26,24-02-2020 14:32:31
Heat check,56M,24-02-2020 14:32:31,24-02-2020 14:34:50
Heat check,56M,24-02-2020 14:34:50,24-02-2020 15:33:47
Heat check,56M,24-02-2020 15:33:47,24-02-2020 15:36:21
Heat check,56M,24-02-2020 15:36:21,24-02-2020 15:36:39
Heat check,56M,24-02-2020 15:36:39,24-02-2020 15:37:57
Heat check,56M,24-02-2020 15:37:57,24-02-2020 16:20:19
Heat check,56M,24-02-2020 16:20:19,24-02-2020 16:20:55
Heat check,56M,24-02-2020 16:20:55,24-02-2020 17:35:41
Machine Breakdown,56M,24-02-2020 17:35:41,24-02-2020 17:38:04
Heat check,56M,24-02-2020 17:38:04,24-02-2020 17:49:33
Machine Breakdown,56M,24-02-2020 17:49:33,24-02-2020 17:55:46
Heat check,56M,24-02-2020 17:55:46,24-02-2020 18:22:12
Machine Breakdown,56M,24-02-2020 18:22:12,24-02-2020 18:50:03
Machine Breakdown,56M,24-02-2020 18:50:03,24-02-2020 19:05:09
Heat check,56M,24-02-2020 19:05:09,25-02-2020 06:04:41
Machine Breakdown,56M,25-02-2020 06:04:41,25-02-2020 06:04:52
Machine Breakdown,56M,25-02-2020 06:04:52,25-02-2020 06:36:13
Heat check,56M,25-02-2020 06:36:13,25-02-2020 06:46:07
Heat check,56M,25-02-2020 06:46:07,25-02-2020 06:46:27
Heat check,56M,25-02-2020 06:46:27,25-02-2020 07:11:52
Heat check,56M,25-02-2020 07:11:52,25-02-2020 07:13:54
Heat check,56M,25-02-2020 07:13:54,25-02-2020 07:16:17
Heat check,56M,25-02-2020 07:16:17,25-02-2020 07:35:12
Heat check,56M,25-02-2020 07:35:12,25-02-2020 07:40:47
Heat check,56M,25-02-2020 07:40:47,25-02-2020 08:17:19
Heat check,56M,25-02-2020 08:17:19,25-02-2020 08:18:15
Machine Breakdown,56M,25-02-2020 08:18:15,25-02-2020 08:18:30
Machine Breakdown,56M,25-02-2020 08:18:30,25-02-2020 08:22:39
Heat check,56M,25-02-2020 08:22:39,25-02-2020 08:38:08
Heat check,56M,25-02-2020 08:38:08,25-02-2020 09:22:33
Heat check,56M,25-02-2020 09:22:33,25-02-2020 10:11:17
Overheat,56M,25-02-2020 10:11:17,25-02-2020 10:34:06
Heat check,56M,25-02-2020 10:34:06,25-02-2020 10:38:14
Heat check,56M,25-02-2020 10:38:14,25-02-2020 10:48:31
Machine Breakdown,56M,25-02-2020 10:48:31,25-02-2020 12:24:44
Heat check,56M,25-02-2020 12:24:44,25-02-2020 12:27:40
Machine Breakdown,56M,25-02-2020 12:27:40,25-02-2020 12:45:14
Machine Breakdown,56M,25-02-2020 12:45:14,25-02-2020 14:28:00
Heat check,56M,25-02-2020 14:28:00,25-02-2020 14:37:38
Machine Breakdown,56M,25-02-2020 14:37:38,25-02-2020 15:00:58
Heat check,56M,25-02-2020 15:00:58,25-02-2020 15:01:05
Heat check,56M,25-02-2020 15:01:05,25-02-2020 15:02:45
Machine Breakdown,56M,25-02-2020 15:02:45,25-02-2020 15:13:31
Machine Breakdown,56M,25-02-2020 15:13:31,25-02-2020 15:19:23
Heat check,56M,25-02-2020 15:19:23,25-02-2020 15:46:40
Machine Breakdown,56M,25-02-2020 15:46:40,25-02-2020 17:32:53
Heat check,56M,25-02-2020 17:32:53,25-02-2020 17:51:06
Heat check,56M,25-02-2020 17:51:06,25-02-2020 20:31:57
Overheat,56M,25-02-2020 20:31:57,25-02-2020 20:42:18
Heat check,56M,25-02-2020 20:42:18,25-02-2020 20:44:52
Machine Breakdown,56M,25-02-2020 20:44:52,26-02-2020 06:08:23
Heat check,56M,26-02-2020 06:08:23,26-02-2020 06:27:45
Heat check,56M,26-02-2020 06:27:45,26-02-2020 06:27:54
Heat check,56M,26-02-2020 06:27:54,26-02-2020 06:30:46
Heat check,56M,26-02-2020 06:30:46,26-02-2020 06:35:07
Heat check,56M,26-02-2020 06:35:07,26-02-2020 06:36:27
Heat check,56M,26-02-2020 06:36:27,26-02-2020 06:42:37
Machine Breakdown,56M,26-02-2020 06:42:37,26-02-2020 06:49:04
Heat check,57M,26-02-2020 06:49:04,26-02-2020 06:50:00
